people_ID,20-Mar-20,21-Mar-20,22-Mar-20,23-Mar-20,24-Mar-20,25-Mar-20,26-Mar-20
15823,256,322,401,499,612,748,911
15824,384,475,585,718,879,"1,067","1,296"
15825,173,224,284,357,443,544,669
15826,256,322,401,496,609,743,907
15827,342,426,526,649,795,967,"1,175"
15828,232,293,366,454,560,685,838
15829,266,332,415,513,630,769,939
15830,321,399,493,608,745,907,"1,104"
15831,389,480,590,726,888,"1,078","1,310"
15832,420,519,639,782,952,"1,156","1,402"
15833,200,255,321,402,498,611,747
15834,409,505,621,763,931,"1,130","1,371"
15835,337,417,517,637,780,949,"1,155"
15836,281,353,439,543,666,812,990
15837,429,531,651,799,975,"1,183","1,434"
15838,434,536,660,809,985,"1,195","1,449"
15839,164,210,266,337,418,515,633
15840,384,476,586,721,881,"1,071","1,301"
15841,213,271,341,427,529,647,793
15842,336,419,517,635,778,947,"1,150"
15843,364,451,555,681,832,"1,011","1,229"
15844,292,365,454,562,691,842,"1,024"
15845,443,546,670,820,"1,000","1,213","1,472"
15846,257,321,401,496,609,744,907
15847,420,517,636,779,952,"1,155","1,401"
15848,388,480,592,727,889,"1,079","1,309"
15849,112,150,197,253,317,394,487
15850,315,391,485,598,733,893,"1,086"
15851,360,448,552,677,826,"1,004","1,220"
15852,189,240,304,381,474,582,715
15853,382,473,585,716,875,"1,063","1,290"
15854,325,404,499,613,752,915,"1,113"
15855,190,243,307,386,479,588,720
15856,129,170,220,282,355,439,541
15857,305,380,471,583,714,870,"1,058"
15858,285,355,441,544,670,817,996
15859,136,176,227,288,361,446,551
15860,257,322,402,497,613,749,915
15861,166,213,272,342,426,524,643
15862,196,250,314,394,487,597,731
15863,128,169,218,276,348,430,532
15864,270,340,425,526,646,788,962
15865,296,369,458,566,693,845,"1,028"
15866,415,512,631,773,942,"1,143","1,387"
15867,441,544,670,818,998,"1,211","1,468"
15868,128,167,214,273,342,423,522
15869,414,511,628,770,941,"1,142","1,387"
15870,205,259,326,406,501,614,753
15871,387,479,591,727,888,"1,078","1,309"
15872,279,348,434,539,663,808,984
15873,320,397,493,609,747,909,"1,106"
15874,282,353,439,544,666,812,989
15875,261,327,408,506,623,760,927
15876,271,340,425,524,646,788,960
15877,326,406,504,621,759,924,"1,123"
15878,294,368,457,564,692,843,"1,027"
15879,248,314,392,486,597,730,892
15880,113,151,197,255,319,396,490
15881,380,469,579,713,872,"1,060","1,286"
15882,132,171,222,285,356,440,545
15883,158,203,257,323,404,498,612
15884,317,396,491,604,739,900,"1,095"
15885,176,226,286,357,444,545,669
15886,376,466,575,704,860,"1,045","1,270"
15887,253,320,398,493,607,741,904
15888,381,471,582,713,870,"1,056","1,282"
15889,200,255,320,400,495,607,744
15890,260,325,405,503,619,756,921
15891,175,224,284,359,445,546,671
15892,166,212,269,340,424,522,641
15893,405,502,618,759,925,"1,123","1,363"
15894,247,310,387,480,590,721,882
15895,410,505,623,762,929,"1,128","1,369"
15896,133,175,225,286,357,442,546
15897,115,154,201,259,326,404,501
15898,179,231,292,369,458,563,691
15899,412,508,625,765,933,"1,133","1,375"
15900,305,380,471,580,713,869,"1,058"
15901,427,527,647,793,968,"1,174","1,423"
15902,162,207,263,330,413,509,626
15903,158,204,261,329,410,505,621
15904,261,327,408,507,626,764,931
15905,316,394,490,605,742,904,"1,099"
15906,306,382,475,586,719,876,"1,066"
15907,321,400,494,610,746,908,"1,104"
15908,183,233,296,371,461,566,695
15909,330,411,509,627,767,933,"1,133"
15910,192,245,310,386,480,589,723
15911,158,203,260,328,407,502,618
15912,137,179,232,293,367,454,558
15913,218,275,345,429,528,647,791
15914,336,419,520,641,785,955,"1,160"
15915,143,186,239,302,378,466,573
15916,158,203,257,325,404,498,613
15917,192,246,312,393,488,598,732
15918,315,394,488,604,739,900,"1,096"
15919,425,526,648,794,967,"1,173","1,422"
15920,294,368,458,566,696,848,"1,033"
15921,206,262,331,412,510,625,765
15922,394,487,601,737,901,"1,094","1,329"
15923,376,467,577,710,866,"1,053","1,278"
15924,276,346,431,533,654,797,971
15925,316,392,487,602,737,897,"1,093"
15926,351,434,538,661,808,983,"1,194"
15927,161,206,264,333,416,513,630
15928,384,477,588,720,878,"1,067","1,295"
15929,277,348,433,536,659,804,980
15930,260,326,405,503,618,755,922
15931,365,452,559,685,838,"1,019","1,238"
15932,398,493,608,747,913,"1,109","1,346"
15933,110,146,192,245,309,383,474
15934,136,177,228,290,364,450,556
15935,326,405,500,617,757,921,"1,121"
15936,186,237,301,379,471,578,709
15937,213,271,341,427,528,646,789
15938,437,537,660,809,986,"1,196","1,450"
15939,186,237,299,376,466,573,702
15940,235,295,368,458,566,692,847
15941,130,170,218,280,350,433,535
15942,261,327,409,506,621,758,923
15943,327,406,503,620,759,923,"1,123"
15944,140,184,237,299,376,464,572
15945,402,497,611,751,916,"1,112","1,351"
15946,409,506,621,760,928,"1,126","1,367"
15947,234,297,370,459,566,692,845
15948,259,327,408,507,622,760,927
15949,135,178,230,294,369,455,560
15950,119,159,207,265,332,411,509
15951,313,391,484,597,731,891,"1,083"
15952,359,445,549,677,829,"1,008","1,225"
15953,288,361,449,555,681,831,"1,011"
15954,285,357,444,549,672,820,999
15955,234,295,368,459,567,693,846
15956,200,254,320,399,494,606,743
15957,241,305,380,474,585,715,874
15958,128,168,217,274,345,427,528
15959,229,288,360,446,549,672,820
15960,379,468,578,710,868,"1,055","1,280"
15961,243,307,382,476,588,719,878
15962,423,523,643,787,959,"1,163","1,411"
15963,281,352,437,542,664,810,987
15964,229,290,364,453,559,684,836
15965,146,190,245,308,387,477,589
15966,391,483,596,732,895,"1,087","1,319"
15967,377,467,576,709,868,"1,054","1,280"
15968,406,503,619,761,928,"1,126","1,367"
15969,181,233,295,370,461,566,696
15970,345,427,527,650,794,965,"1,174"
15971,222,280,351,439,541,662,811
15972,302,376,466,574,703,857,"1,042"
15973,218,275,346,433,534,653,798
15974,342,424,523,643,786,956,"1,164"
15975,268,338,419,519,638,779,950
15976,215,274,344,431,534,653,799
15977,289,360,448,556,684,833,"1,015"
15978,181,230,292,366,453,557,683
15979,414,510,627,769,937,"1,138","1,379"
15980,422,520,640,782,955,"1,159","1,404"
15981,381,473,583,718,877,"1,065","1,295"
15982,395,487,600,736,898,"1,091","1,323"
15983,124,165,212,271,340,421,520
15984,215,271,342,425,524,641,783
15985,331,413,512,631,771,939,"1,142"
15986,119,156,204,262,330,409,506
15987,305,379,471,582,714,870,"1,059"
15988,371,459,565,693,848,"1,031","1,252"
15989,146,188,240,304,381,470,578
15990,354,440,543,668,817,994,"1,208"
15991,423,522,643,789,961,"1,167","1,416"
15992,112,147,193,247,311,386,478
15993,384,477,589,724,884,"1,074","1,303"
15994,388,480,591,727,887,"1,078","1,308"
15995,290,363,452,559,687,838,"1,021"
15996,414,512,628,770,938,"1,139","1,380"
15997,252,318,397,493,608,742,907
15998,355,440,542,667,815,991,"1,203"
15999,125,164,213,271,339,419,520
16000,360,447,551,677,828,"1,007","1,223"
16001,363,449,553,679,829,"1,008","1,226"
16002,304,379,469,579,709,864,"1,053"
16003,327,405,501,615,753,917,"1,115"
16004,173,224,285,357,443,544,668
16005,249,314,393,488,599,732,893
16006,168,217,274,345,430,529,651
16007,202,258,325,405,500,613,751
16008,131,171,221,281,352,436,537
16009,382,473,585,718,877,"1,065","1,293"
16010,443,546,671,823,"1,005","1,219","1,478"
16011,264,330,412,511,630,769,938
16012,180,231,294,369,457,562,690
16013,439,542,667,815,993,"1,205","1,460"
16014,271,338,422,525,645,787,960
16015,271,339,422,525,645,787,961
16016,262,327,407,505,621,759,925
16017,122,160,207,263,329,408,504
16018,194,249,315,393,487,597,732
16019,200,253,320,400,495,607,745
16020,434,536,660,809,988,"1,198","1,453"
16021,246,309,385,480,591,722,881
16022,258,325,405,501,615,751,918
16023,215,272,341,423,523,640,784
16024,298,371,459,569,696,848,"1,033"
16025,362,450,557,685,836,"1,016","1,233"
16026,426,527,648,795,969,"1,176","1,428"
16027,125,164,213,271,339,419,519
16028,426,527,647,791,965,"1,171","1,420"
16029,117,156,203,258,327,405,501
16030,259,324,403,500,614,750,916
16031,299,372,463,573,703,857,"1,044"
16032,425,524,644,788,960,"1,165","1,413"
16033,356,440,544,667,815,991,"1,204"
16034,172,221,280,350,435,535,657
16035,250,315,395,491,605,739,901
16036,312,390,483,597,732,892,"1,084"
16037,365,451,555,684,837,"1,017","1,234"
16038,355,439,541,667,814,990,"1,202"
16039,395,490,603,742,905,"1,099","1,333"
16040,311,386,478,588,720,877,"1,069"
16041,260,325,405,503,617,754,920
16042,426,524,644,790,963,"1,169","1,418"
16043,450,555,683,835,"1,016","1,233","1,494"
16044,260,327,407,506,621,758,923
16045,220,277,349,435,539,659,805
16046,352,437,539,663,811,986,"1,197"
16047,286,359,446,554,680,829,"1,009"
16048,403,498,613,750,914,"1,110","1,347"
16049,127,165,215,273,342,423,524
16050,435,536,657,803,981,"1,190","1,442"
16051,115,154,201,258,326,404,499
16052,342,423,523,646,790,961,"1,168"
16053,322,400,495,610,747,910,"1,107"
16054,201,254,322,402,499,612,749
16055,252,316,395,492,606,740,904
16056,270,339,421,523,642,783,953
16057,443,547,670,820,"1,001","1,214","1,471"
16058,346,430,533,657,805,979,"1,190"
16059,267,336,418,518,638,778,949
16060,395,487,599,736,900,"1,093","1,327"
16061,298,371,461,570,700,853,"1,039"
16062,315,392,487,602,739,900,"1,094"
16063,297,369,460,568,696,848,"1,032"
16064,341,424,524,644,788,959,"1,165"
16065,119,159,207,263,332,411,509
16066,426,524,643,788,961,"1,167","1,416"
16067,450,555,680,834,"1,017","1,233","1,496"
16068,275,346,429,533,654,797,971
16069,236,298,373,464,572,699,855
16070,238,300,375,466,573,701,857
16071,329,410,507,623,763,928,"1,130"
16072,416,512,630,774,943,"1,144","1,387"
16073,411,508,625,766,935,"1,135","1,376"
16074,377,468,576,709,865,"1,051","1,275"
16075,131,173,224,284,356,440,542
16076,393,488,601,735,896,"1,088","1,321"
16077,315,391,483,596,731,890,"1,084"
16078,297,370,461,569,700,853,"1,037"
16079,285,358,444,549,674,822,"1,003"
16080,284,355,441,547,671,818,997
16081,124,164,211,268,338,418,517
16082,287,358,445,549,674,822,"1,002"
16083,351,435,538,663,811,987,"1,198"
16084,225,283,356,442,547,669,819
16085,238,301,375,466,573,701,856
16086,261,328,409,506,623,761,930
16087,286,357,444,549,673,820,"1,000"
16088,201,254,320,401,496,608,745
16089,224,282,352,439,543,665,814
16090,425,524,644,789,962,"1,167","1,416"
16091,205,261,330,412,508,623,762
16092,254,320,398,495,610,745,908
16093,194,249,313,390,482,591,726
16094,125,164,212,271,341,422,520
16095,329,408,504,622,760,925,"1,126"
16096,116,155,202,258,324,401,496
16097,183,236,297,373,464,569,699
16098,116,155,200,258,326,404,500
16099,213,272,341,426,528,646,791
16100,418,517,637,780,951,"1,154","1,399"
16101,424,523,644,789,963,"1,169","1,418"
16102,350,433,536,660,806,981,"1,192"
16103,180,229,290,363,452,555,680
16104,205,260,329,409,506,621,760
16105,186,236,300,375,465,571,699
16106,270,338,422,521,639,780,950
16107,158,205,260,326,408,503,617
16108,405,502,617,755,919,"1,116","1,354"
16109,264,333,415,516,633,772,941
16110,226,284,358,445,548,671,820
16111,149,192,244,308,385,475,585
16112,329,410,507,626,766,932,"1,133"
16113,373,464,573,704,861,"1,046","1,269"
16114,306,380,472,582,714,870,"1,060"
16115,253,320,400,498,611,747,911
16116,259,325,406,505,622,760,927
16117,338,420,518,639,782,951,"1,157"
16118,420,519,637,781,952,"1,156","1,401"
16119,206,262,329,411,510,624,763
16120,336,416,514,634,776,944,"1,148"
16121,226,284,355,442,548,670,819
16122,348,432,532,653,798,970,"1,179"
16123,312,387,479,591,723,881,"1,073"
16124,405,499,615,755,920,"1,117","1,357"
16125,216,275,346,433,533,653,797
16126,370,459,567,699,855,"1,039","1,261"
16127,252,317,395,492,606,740,902
16128,204,258,324,406,503,617,755
16129,221,281,354,441,544,666,815
16130,347,430,532,654,801,974,"1,184"
16131,189,242,306,384,477,585,719
16132,362,448,552,679,830,"1,008","1,224"
16133,260,326,407,503,618,754,921
16134,412,508,625,765,935,"1,135","1,378"
16135,417,514,634,778,949,"1,152","1,397"
16136,197,252,317,398,493,604,740
16137,317,393,489,601,737,897,"1,093"
16138,197,249,315,394,486,597,732
16139,185,237,299,375,464,570,699
16140,353,437,541,665,812,987,"1,199"
16141,405,501,615,753,918,"1,114","1,352"
16142,148,191,244,311,387,477,586
16143,296,371,460,568,695,847,"1,033"
16144,156,202,259,326,407,502,618
16145,230,292,367,458,566,692,846
16146,134,175,224,283,355,439,542
16147,272,340,424,525,644,785,959
16148,359,445,548,675,826,"1,004","1,221"
16149,353,438,541,665,812,987,"1,199"
16150,247,310,387,482,595,727,887
16151,126,164,214,274,346,428,529
16152,222,280,351,437,540,661,808
16153,365,451,555,681,832,"1,012","1,228"
16154,308,385,477,589,722,879,"1,071"
16155,311,386,480,591,725,883,"1,076"
16156,233,293,365,455,560,685,836
16157,392,485,599,733,894,"1,086","1,317"
16158,359,444,548,674,823,"1,001","1,217"
16159,371,459,568,697,853,"1,037","1,259"
16160,393,488,602,740,903,"1,096","1,329"
16161,430,531,654,802,977,"1,185","1,436"
16162,282,353,441,545,670,817,995
16163,136,176,226,285,356,441,544
16164,226,285,356,442,546,668,816
16165,410,506,623,762,931,"1,130","1,370"
16166,249,315,392,485,599,731,893
16167,169,218,278,348,433,533,656
16168,336,417,517,637,779,948,"1,153"
16169,204,259,325,408,506,620,758
16170,218,275,346,432,533,652,797
16171,183,234,295,371,459,564,692
16172,328,408,503,619,759,924,"1,125"
16173,129,171,219,279,352,435,536
16174,179,230,291,367,455,558,686
16175,201,255,322,402,497,610,746
16176,256,320,401,497,612,748,913
16177,179,230,292,367,455,559,687
16178,332,414,511,632,774,942,"1,145"
16179,218,276,346,432,533,652,796
16180,257,324,406,502,619,755,920
16181,345,427,528,651,795,967,"1,175"
16182,178,230,290,365,452,556,683
16183,123,161,207,265,334,414,513
16184,448,554,681,833,"1,015","1,231","1,491"
16185,398,494,609,747,910,"1,105","1,341"
16186,252,315,395,489,603,737,899
16187,372,461,569,701,856,"1,040","1,262"
16188,419,519,637,779,951,"1,154","1,401"
16189,313,389,481,594,730,889,"1,083"
16190,141,184,235,300,374,462,569
16191,112,148,195,251,317,394,488
16192,154,200,256,325,405,499,614
16193,246,309,386,482,594,726,888
16194,362,448,553,679,829,"1,008","1,224"
16195,429,529,650,796,972,"1,179","1,431"
16196,303,377,469,578,711,866,"1,053"
16197,216,274,344,430,532,651,796
16198,326,404,502,617,756,921,"1,119"
16199,397,490,603,738,899,"1,092","1,324"
16200,394,489,603,742,905,"1,099","1,334"
16201,226,285,358,447,552,675,825
16202,113,152,199,253,317,394,486
16203,450,555,681,832,"1,014","1,230","1,490"
16204,326,406,503,618,756,920,"1,117"
16205,371,461,569,697,852,"1,036","1,259"
16206,338,422,521,643,789,959,"1,167"
16207,377,465,575,705,861,"1,047","1,271"
16208,425,523,642,785,957,"1,161","1,407"
16209,324,402,496,613,751,914,"1,113"
16210,143,185,237,302,377,466,574
16211,277,347,431,535,659,803,980
16212,151,196,251,317,397,490,602
16213,433,536,658,808,983,"1,193","1,446"
16214,116,152,198,255,321,399,492
16215,411,507,623,765,934,"1,134","1,376"
16216,172,219,280,354,440,541,666
16217,277,348,433,536,658,803,980
16218,392,486,598,732,894,"1,086","1,319"
16219,242,305,383,477,587,717,876
16220,432,534,658,804,981,"1,190","1,441"
16221,246,309,385,478,590,721,879
16222,204,260,328,412,509,624,764
16223,177,226,287,362,450,552,678
16224,415,513,632,776,948,"1,151","1,397"
16225,365,453,560,690,845,"1,027","1,246"
16226,207,263,333,417,515,631,773
16227,250,314,392,488,602,735,898
16228,278,349,433,534,656,800,976
16229,362,449,556,682,835,"1,015","1,232"
16230,201,255,320,402,499,612,749
16231,213,270,339,423,524,642,785
16232,199,252,318,399,493,605,742
16233,250,316,393,487,601,734,895
16234,303,379,470,581,713,869,"1,058"
16235,392,485,597,734,897,"1,090","1,322"
16236,198,253,319,397,491,602,736
16237,385,478,590,726,886,"1,076","1,308"
16238,403,497,610,750,916,"1,112","1,350"
16239,431,532,653,798,972,"1,180","1,430"
16240,235,298,372,464,572,699,852
16241,162,207,264,332,413,508,624
16242,383,474,584,718,879,"1,067","1,294"
16243,255,320,398,494,607,741,904
16244,427,527,649,796,971,"1,179","1,430"
16245,405,502,619,757,924,"1,121","1,359"
16246,140,181,231,292,365,451,554
16247,356,441,546,671,820,997,"1,210"
16248,378,468,577,708,866,"1,052","1,278"
16249,272,339,424,525,646,788,961
16250,357,441,545,670,818,995,"1,210"
16251,385,478,589,725,883,"1,073","1,303"
16252,227,286,358,447,552,676,826
16253,308,385,478,590,722,879,"1,070"
16254,326,405,502,617,755,919,"1,117"
16255,260,325,404,503,617,754,920
16256,383,473,583,714,873,"1,061","1,286"
16257,228,289,361,447,553,677,826
16258,369,456,564,694,849,"1,031","1,254"
16259,350,435,536,658,804,977,"1,188"
16260,432,533,657,803,980,"1,189","1,440"
16261,200,253,319,397,492,603,738
16262,250,313,392,485,597,730,890
16263,115,152,198,252,316,393,486
16264,173,223,283,355,443,544,670
16265,427,527,648,794,968,"1,174","1,424"
16266,237,300,377,470,579,708,863
16267,443,545,668,819,997,"1,209","1,465"
16268,286,359,445,550,675,823,"1,003"
16269,255,322,401,497,613,748,914
16270,127,167,217,277,347,429,531
16271,205,262,329,411,508,623,764
16272,260,328,409,507,625,763,930
16273,449,554,679,829,"1,012","1,227","1,488"
16274,213,271,341,427,529,647,791
16275,138,180,230,290,365,451,555
16276,361,447,552,677,829,"1,008","1,223"
16277,183,234,297,373,461,566,696
16278,396,491,605,740,904,"1,098","1,332"
16279,206,261,328,411,509,624,763
16280,227,285,359,445,550,673,823
16281,257,323,405,503,621,758,925
16282,204,261,330,413,513,628,770
16283,145,190,242,308,386,476,586
16284,201,257,325,408,506,621,761
16285,111,147,193,246,312,388,480
16286,437,537,660,810,986,"1,196","1,450"
16287,407,503,621,761,930,"1,129","1,369"
16288,300,375,467,575,703,857,"1,043"
16289,209,265,333,418,517,633,776
16290,368,457,562,691,845,"1,027","1,247"
16291,282,354,442,545,670,816,995
16292,302,377,467,575,707,861,"1,049"
16293,432,531,653,801,977,"1,186","1,439"
16294,285,355,441,544,667,813,991
16295,159,204,259,328,409,504,620
16296,149,195,248,315,393,485,598
16297,215,272,341,425,526,644,787
16298,249,313,391,487,600,733,895
16299,368,455,561,688,841,"1,022","1,241"
16300,304,379,469,577,707,862,"1,049"
16301,125,165,215,272,342,424,523
16302,149,192,247,312,391,483,593
16303,132,171,222,283,354,438,540
16304,174,222,282,354,441,543,666
16305,206,262,330,412,510,625,766
16306,252,315,393,489,603,736,899
16307,288,360,447,554,681,830,"1,011"
16308,339,421,522,644,789,960,"1,166"
16309,294,367,457,564,693,844,"1,028"
16310,194,249,314,391,486,596,732
16311,362,448,552,677,827,"1,005","1,222"
16312,170,220,278,348,433,533,654
16313,319,399,493,606,744,905,"1,103"
16314,262,330,413,512,630,769,938
16315,346,430,533,656,801,974,"1,182"
16316,286,358,445,549,675,823,"1,003"
16317,193,246,311,391,486,597,731
16318,338,421,520,640,782,952,"1,157"
16319,195,247,311,389,483,593,726
16320,148,194,247,314,393,485,595
16321,421,521,640,784,955,"1,159","1,407"
16322,250,314,391,487,599,732,894
16323,376,467,575,708,863,"1,049","1,274"
16324,267,333,415,516,634,773,943
17622,287,360,447,554,679,828,"1,008"
17634,400,493,607,745,910,"1,105","1,342"
17639,152,195,251,319,399,491,606
17644,255,320,401,497,611,746,910
17652,271,339,421,522,641,782,953
17653,384,475,585,720,881,"1,070","1,297"
17656,156,201,256,325,403,497,613
17667,189,241,304,383,474,582,715
17670,115,154,199,255,322,399,493
17671,153,198,254,322,401,494,609
17673,314,392,486,597,731,890,"1,082"
17678,198,253,320,401,496,608,745
17682,288,362,449,557,685,835,"1,017"
17689,380,471,581,715,871,"1,059","1,285"
17696,277,346,430,530,653,797,972
17714,130,172,223,285,359,444,548
17716,328,408,506,625,766,932,"1,134"
17717,294,369,459,566,694,845,"1,028"
17725,159,207,262,333,416,512,630
17729,268,337,418,516,635,775,946
17731,306,382,475,586,718,874,"1,064"
17739,123,162,211,267,335,416,514
17741,430,531,654,799,974,"1,182","1,433"
17747,367,454,559,688,842,"1,023","1,241"
17750,316,395,488,601,736,896,"1,090"
17751,150,196,251,319,398,491,604
17753,174,224,284,359,445,547,671
17758,267,336,418,519,640,781,951
17759,145,188,241,307,383,473,582
17767,243,306,383,478,589,720,878
17768,360,448,552,680,830,"1,009","1,224"
17773,437,537,661,812,990,"1,201","1,455"
17787,249,312,390,482,595,727,888
17792,367,455,561,691,844,"1,026","1,245"
17794,440,541,663,811,989,"1,199","1,454"
17799,336,418,518,640,785,954,"1,161"
17802,129,170,218,279,349,432,534
17805,402,496,612,749,914,"1,110","1,346"
17815,217,275,345,428,529,647,791
17816,428,527,647,793,965,"1,172","1,421"
17817,327,407,504,621,760,924,"1,125"
17821,415,511,629,769,938,"1,138","1,382"
17823,178,230,290,362,450,554,679
17824,404,498,612,750,917,"1,113","1,352"
17825,332,413,513,631,772,940,"1,144"
17828,168,216,273,345,431,530,651
17838,305,381,474,583,714,869,"1,060"
17840,289,363,451,556,682,832,"1,013"
17842,363,452,559,686,838,"1,018","1,236"
17847,337,420,520,640,785,955,"1,160"
17859,397,492,605,742,906,"1,100","1,333"
17864,198,252,316,396,489,599,733
17865,407,503,621,759,926,"1,124","1,364"
17869,313,390,484,599,733,893,"1,085"
17871,386,479,589,722,880,"1,069","1,296"
17873,125,166,215,274,343,425,525
17877,134,174,225,286,358,442,545
17880,174,222,282,356,442,543,666
17884,435,537,660,810,985,"1,195","1,449"
17888,162,208,265,336,418,514,632
17891,142,185,237,302,378,466,574
17901,152,196,250,316,393,485,597
17917,339,423,522,642,786,956,"1,162"
17926,127,168,219,279,348,431,532
17927,420,520,638,784,956,"1,160","1,407"
17942,235,296,372,462,571,698,851
17943,233,296,369,459,567,694,849
17944,377,468,577,709,865,"1,051","1,276"
17947,178,228,290,365,455,559,686
17948,248,313,389,482,594,726,886
17949,123,164,211,267,335,414,513
17951,376,464,574,706,864,"1,050","1,275"
17963,313,389,482,596,729,888,"1,080"
17969,147,192,245,310,386,477,586
17986,353,437,538,664,812,987,"1,199"
17991,450,554,681,835,"1,019","1,236","1,497"
18000,345,429,531,655,802,976,"1,186"
18001,328,410,507,625,764,930,"1,131"
18016,415,513,631,772,942,"1,143","1,387"
18018,136,178,228,290,364,450,554
18021,168,217,274,344,427,525,644
18028,434,536,657,803,978,"1,186","1,437"
18033,164,212,270,338,422,520,640
18039,362,450,557,686,837,"1,018","1,238"
18040,434,537,661,809,987,"1,197","1,450"
18042,276,346,432,536,660,805,980
18070,302,375,466,574,705,859,"1,046"
18078,377,466,574,703,859,"1,043","1,266"
18082,347,429,529,653,798,970,"1,179"
18083,264,332,414,511,630,769,938
18084,267,335,417,516,635,775,945
18096,180,229,290,366,454,558,685
18104,396,489,601,739,901,"1,094","1,328"
18113,148,191,245,312,389,480,592
18118,442,546,672,825,"1,003","1,217","1,477"
18119,344,429,530,651,797,970,"1,179"
18121,351,437,541,666,815,990,"1,204"
18123,274,345,430,534,658,802,977
18139,258,324,403,499,616,752,918
18158,447,552,677,827,"1,006","1,221","1,479"
18159,247,312,389,485,596,728,888
18163,132,174,226,287,359,443,547
18165,286,359,446,550,675,823,"1,002"
18174,274,344,429,530,650,793,968
18176,313,391,485,600,734,894,"1,087"
18194,358,443,545,669,818,994,"1,207"
18197,217,274,346,430,530,649,794
18205,115,153,199,255,321,398,492
18210,362,449,553,682,835,"1,015","1,233"
18219,140,184,236,298,372,460,568
18225,225,285,357,443,547,669,819
18228,423,524,643,787,959,"1,163","1,412"
18229,337,420,521,640,784,953,"1,158"
18231,384,474,584,719,878,"1,067","1,295"
18239,129,171,220,279,351,435,538
18244,179,228,288,360,448,551,676
18270,159,206,264,331,414,509,626
18276,263,332,412,512,631,771,940
18279,426,526,648,792,965,"1,172","1,422"
18282,269,339,421,523,642,783,955
18298,402,498,613,751,918,"1,114","1,353"
18303,348,433,535,658,806,980,"1,191"
18305,446,549,673,822,"1,002","1,215","1,472"
18309,336,418,517,638,781,950,"1,154"
18311,361,447,551,676,827,"1,006","1,223"
18318,295,368,456,563,691,842,"1,026"
18328,262,327,409,506,621,758,924
18340,185,236,299,373,462,568,695
18341,308,383,475,587,721,879,"1,068"
18344,126,167,216,275,347,430,532
18361,167,214,271,344,428,527,646
18362,415,511,627,769,938,"1,138","1,380"
18366,282,353,439,545,669,816,993
18382,287,357,443,549,675,823,"1,002"
18387,247,309,388,483,596,728,887
18394,169,219,278,350,436,537,658
18399,289,361,448,556,681,830,"1,011"
18404,123,162,209,269,338,419,518
18416,132,173,223,286,358,443,545
18420,348,433,535,658,803,977,"1,186"
18425,132,174,226,287,360,444,549
18437,219,277,346,432,533,653,798
18439,111,146,192,248,313,388,481
18442,434,536,658,805,982,"1,192","1,445"
18443,202,255,321,403,499,612,749
18447,112,149,193,250,315,391,484
18448,357,443,546,670,821,998,"1,213"
18454,163,212,271,341,426,524,645
18459,284,354,439,544,669,816,993
18460,113,150,195,249,315,391,485
18463,259,327,408,507,624,762,929
18470,134,176,228,288,362,447,553
18478,355,441,546,671,822,999,"1,214"
18485,189,240,302,377,469,576,705
18492,151,197,252,320,398,491,604
18495,293,368,457,562,691,842,"1,026"
18496,392,484,595,732,893,"1,084","1,316"
18501,297,372,461,568,695,847,"1,031"
18510,280,351,435,540,663,809,986
18511,429,529,649,793,966,"1,172","1,422"
18517,212,269,337,420,519,636,777
18528,181,233,295,372,460,565,693
18530,179,228,290,364,454,557,683
18535,388,480,591,725,887,"1,077","1,307"
18542,140,181,233,297,372,459,566
18554,277,346,432,537,658,802,978
18556,247,309,385,480,592,724,884
18559,240,303,378,471,581,710,867
18563,346,429,532,654,800,973,"1,184"
18567,400,495,609,749,913,"1,108","1,346"
18573,400,493,607,743,906,"1,100","1,335"
18586,332,412,509,625,765,931,"1,133"
18601,298,374,465,573,702,855,"1,041"
18606,185,236,297,371,461,566,695
18610,291,363,451,556,683,833,"1,015"
18615,218,278,347,433,533,653,798
18618,421,520,640,784,956,"1,160","1,406"
18622,383,475,586,720,879,"1,068","1,298"
18623,242,303,379,472,580,709,864
18626,444,549,674,827,"1,008","1,222","1,483"
18628,178,229,291,365,454,558,683
18651,344,428,529,651,797,969,"1,177"
18652,317,393,486,601,737,898,"1,093"
18673,320,399,495,611,748,910,"1,106"
18674,164,213,272,343,427,525,646
18682,197,250,317,397,491,602,737
18686,129,170,220,282,354,438,541
18702,231,291,365,456,562,688,841
18706,345,428,529,653,800,973,"1,181"
18707,346,431,533,656,803,977,"1,188"
18709,181,232,295,372,463,569,696
18714,154,200,256,322,402,496,610
18721,113,149,195,250,316,392,487
18728,362,448,552,679,830,"1,008","1,226"
18738,404,498,612,748,912,"1,107","1,344"
18740,140,182,234,297,372,459,566
18741,160,205,263,333,416,512,631
18752,202,255,321,401,497,609,746
18755,380,472,582,713,870,"1,057","1,283"
18756,226,286,360,448,554,677,828
18765,381,472,583,716,875,"1,063","1,289"
18766,127,167,216,274,346,428,529
18767,342,423,523,644,789,960,"1,168"
18772,118,158,205,260,329,407,503
18773,442,546,671,823,"1,003","1,217","1,477"
18778,198,254,321,401,495,608,745
18780,449,553,678,829,"1,009","1,224","1,484"
18783,277,345,429,532,653,797,971
18798,379,471,580,713,869,"1,056","1,283"
18818,275,343,428,530,653,796,972
18825,187,237,299,375,464,570,700
18830,383,473,583,715,875,"1,063","1,290"
18833,259,324,403,498,613,749,913
